Province_State,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Alabama,315683,4296,5348.0,42.0
Alaska,43352,183,496.0,0.0
American Samoa,0,0,0.0,0.0
Arizona,442671,7819,7635.0,142.0
Arkansas,197421,3139,2878.0,27.0
California,1802195,22370,48221.0,276.0
Colorado,304107,4259,3693.0,33.0
Connecticut,162782,5581,2680.0,29.0
Delaware,49109,854,341.0,9.0
Diamond Princess,49,0,0.0,0.0
District of Columbia,26104,728,274.0,3.0
Florida,1181483,20401,13000.0,96.0
Georgia,576537,10332,8141.0,38.0
Grand Princess,103,3,0.0,0.0
Guam,7193,119,10.0,0.0
Hawaii,20223,281,156.0,1.0
Idaho,128218,1275,1340.0,16.0
Illinois,886805,16206,7377.0,221.0
Indiana,453139,7265,5949.0,85.0
Iowa,264707,3450,2497.0,0.0
Kansas,203585,2341,5654.0,88.0
Kentucky,237189,2344,3169.0,28.0
Louisiana,282434,6994,3113.0,30.0
Maine,18337,281,436.0,5.0
Maryland,246553,5358,2569.0,39.0
Massachusetts,314926,11610,5679.0,52.0
Michigan,491875,11868,4519.0,67.0
Minnesota,391889,4782,2718.0,65.0
Mississippi,190411,4354,2507.0,34.0
Missouri,369241,4978,3563.0,27.0
Montana,75992,854,509.0,5.0
Nebraska,154745,1470,1345.0,17.0
Nevada,199257,2706,2878.0,35.0
New Hampshire,34960,638,696.0,9.0
New Jersey,423226,18124,3896.0,44.0
New Mexico,127500,2128,1455.0,25.0
New York,828166,36199,12697.0,132.0
North Carolina,466104,6125,8444.0,60.0
North Dakota,89554,1225,491.0,21.0
Northern Mariana Islands,115,2,0.0,0.0
Ohio,605862,7967,9684.0,73.0
Oklahoma,251760,2161,3556.0,17.0
Oregon,100308,1304,1372.0,21.0
Pennsylvania,544116,13549,9168.0,220.0
Puerto Rico,66132,1333,1381.0,10.0
Rhode Island,77812,1625,522.0,23.0
South Carolina,267076,4872,4302.0,29.0
South Dakota,93772,1329,575.0,28.0
Tennessee,503651,5960,10421.0,115.0
Texas,1569032,25522,17283.0,345.0
Utah,246562,1140,2644.0,14.0
Vermont,6243,107,94.0,2.0
Virgin Islands,1900,23,22.0,0.0
Virginia,299388,4598,3295.0,45.0
Washington,220268,3104,3063.0,-13.0
West Virginia,69751,1091,1266.0,20.0
Wisconsin,486364,4632,3921.0,71.0
Wyoming,41359,351,766.0,0.0
